id,source,Latitude,Longitude,Permanent_Identifier,GNIS_Name,GNIS_ID,dist_dd,Station,Description,Slope,notes,lake_abbv,FDate,Resolution,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,NHDPlusID,VPUID,NW
106,centers,41.3954939519531,-106.304258638672,139355876,NA,NA,5.969735711427e-4,NA,NA,NA,NA,NA,2005-08-29T05:15:23Z,2,0.021,NA,10180004001033,390,39004,0,0.00692589965819109,2.22792801088022e-6,23001800220634,1018,no
107,centers,41.8456571949219,-105.425055366016,136894087,NA,NA,7.758603159266e-4,NA,NA,NA,NA,NA,2005-07-06T07:40:36Z,2,0.027,2098.2,10180011001278,390,39009,0,0.00734605332027342,2.91088626874619e-6,23001800225274,1018,no
108,centers,40.4231048203125,-106.584273179688,128864401,NA,NA,3.4045802267677e-4,NA,NA,NA,NA,NA,2004-11-01T09:11:17Z,2,0.01,NA,10180001013581,390,39004,0,0.00465391286539667,1.06009365893062e-6,23001800219527,1018,no
109,centers,40.8159600311523,-106.615300323926,128855524,Twin Lake,170397,8.4195364495585e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.08878525,3006.852,10180001002182,390,39009,0,0.0208577826106009,9.47610802621934e-6,23001800227479,1018,no
110,centers,40.8662275787109,-106.588074205664,128855431,NA,NA,4.6380738070739e-4,NA,NA,NA,NA,NA,2004-11-01T09:06:08Z,2,0.024,NA,10180001002157,390,39004,0,0.00806923819379759,2.53099972769042e-6,23001800227482,1018,no
111,centers,40.8466608652344,-106.525004176953,128855457,NA,NA,7.4721109239728e-4,NA,NA,NA,NA,NA,2004-11-01T09:06:16Z,2,0.031,NA,10180001002168,390,39001,0,0.00712184867856913,3.31841159191318e-6,23001800227484,1018,no
112,centers,41.2199233376953,-106.236821435742,{AC20F1A6-A490-4F4A-BB00-786D5580055E},NA,NA,6.4303509741815e-4,NA,NA,NA,NA,NA,2015-03-08T17:00:00Z,2,0.02932872,NA,10180002026134,390,39011,0,0.00848322177463616,3.14931291226176e-6,23001800230191,1018,no
113,centers,40.9999543085938,-106.425410946094,154884997,NA,NA,6.1711262410041e-4,NA,NA,NA,NA,NA,2007-05-04T03:35:18Z,2,0.014,NA,10180002002051,390,39001,0,0.00448867050133754,1.49261906205421e-6,23001800219048,1018,no
114,centers,41.3092081351562,-106.356883919531,154883414,Silver Lake,1594341,0.00110177705766603,NA,NA,NA,NA,NA,2008-01-18T00:45:42Z,2,0.064,NA,10180002001989,390,39004,0,0.0125414744793687,6.90560647193254e-6,23001800222996,1018,no
115,centers,40.6218307578125,-106.640823639063,128856009,NA,NA,3.0493060806736e-4,NA,NA,NA,NA,NA,2004-11-01T09:06:51Z,2,0.01,NA,10180001012841,390,39004,0,0.00487268968428735,1.05297076563126e-6,23001800219120,1018,no
116,centers,40.858295253125,-106.570536234375,128855511,NA,NA,3.9648037179668e-4,NA,NA,NA,NA,NA,2004-11-01T09:06:33Z,2,0.01,NA,10180001012790,390,39004,0,0.00540065662796739,1.07648016555348e-6,23001800219121,1018,no
117,centers,40.8622768233398,-106.528182094629,128855452,NA,NA,0.00386260771443347,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.76747624,2474.6712,10180001002161,390,39009,0,0.0349210942663245,8.19708003233128e-5,23001800219124,1018,no
118,centers,40.8399177441406,-106.501323218359,128855461,NA,NA,5.8022724842173e-4,NA,NA,NA,NA,NA,2004-11-01T09:06:16Z,2,0.012,NA,10180001012746,390,39001,0,0.00417903350215394,1.3117346914818e-6,23001800219125,1018,no
119,centers,41.4518126492187,-105.220288350781,143279889,NA,NA,5.9693015636034e-4,NA,NA,NA,NA,NA,2005-11-29T02:31:10Z,2,0.015,NA,10180012000880,390,39004,0,0.00488579938667222,1.61891996167469e-6,23001800223229,1018,no
120,centers,42.2324950710938,-105.688822414844,136893126,NA,NA,6.2510685987166e-4,NA,NA,NA,NA,NA,2005-07-06T07:09:50Z,2,0.02,NA,10180011005135,390,39004,0,0.0061075805507652,2.13636410227118e-6,23001800202932,1018,no
121,centers,42.4562472882813,-106.015887982031,153795836,NA,NA,4.6138572823451e-4,NA,NA,NA,NA,NA,2007-04-27T02:36:02Z,2,0.012,NA,10180007012893,390,39001,0,0.00532067131905123,1.29629098043762e-6,23001800222518,1018,no
122,centers,41.3984416914063,-106.365390846094,154882846,Campbell Lake,1598603,9.1568030834512e-4,NA,NA,NA,NA,NA,2008-01-18T00:45:23Z,2,0.062,NA,10180002001954,390,39004,0,0.0125926062141209,6.62319362163398e-6,23001800228339,1018,no
123,centers,40.8680539015625,-106.317853110938,128866923,NA,NA,4.8628582175013e-4,NA,NA,NA,NA,NA,2015-06-04T17:00:00Z,2,0.01197332,NA,10180001018806,390,39004,0,0.00476536281694091,1.27893541158421e-6,23001800230235,1018,no
124,centers,42.492438496875,-105.680590090625,136457211,Wagonhound Reservoir,1605868,7.134732882801e-4,NA,NA,NA,NA,NA,2005-06-27T14:55:30Z,2,0.027,NA,10180008001428,390,39004,0,0.00734002453498709,2.9139826753916e-6,23001800223991,1018,no
125,centers,41.3679474,-106.3294468,139353279,Middle Long Lake,1704445,2.771006934385e-4,NA,NA,NA,NA,NA,2005-08-29T04:19:18Z,2,0.016,NA,10180004001056,390,39004,0,0.00903126939490231,1.73631476574053e-6,23001800229848,1018,no
126,centers,40.9299759072266,-106.611279495117,154885274,Big Creek Lakes,169959,0.0053168961220352,NA,NA,NA,NA,NA,2014-06-10T17:00:00Z,2,1.41594593,NA,10180002002038,390,39004,0,0.053811862388016,1.513803296512e-4,23001800203626,1018,no
127,centers,41.4608954089844,-105.362769599609,136894627,NA,NA,3.3947002873282e-4,NA,NA,NA,NA,NA,2005-07-06T07:40:34Z,2,0.013,NA,10180011001324,390,39004,0,0.00677166488751101,1.37995473795411e-6,23001800203791,1018,no
128,centers,41.3315972546875,-106.349129917187,154883289,Sucker Lakes Reservoir,1605027,5.8511463712277e-4,NA,NA,NA,NA,NA,2015-03-08T17:00:00Z,2,0.01725432,NA,10180002013021,436,43600,0,0.00539228275126709,1.85587599202633e-6,23001800225992,1018,no
129,centers,42.66362746875,-105.53496241875,136456623,NA,NA,3.7585791813876e-4,NA,NA,NA,NA,NA,2005-06-27T14:49:51Z,2,0.01,NA,10180008010432,390,39004,0,0.00553720390915837,1.07168763886199e-6,23001800228521,1018,no
130,centers,40.9908400835938,-106.470780980469,154885034,Wills Reservoir,170011,4.7004952247623e-4,NA,NA,NA,NA,NA,2007-05-04T03:35:24Z,2,0.03,NA,10180002002027,390,39001,0,0.0104235093016314,3.22821396559281e-6,23001800223829,1018,no
131,centers,41.373280990625,-106.331308896875,139355932,NA,NA,3.6947019403729e-4,NA,NA,NA,NA,NA,2005-08-29T05:16:35Z,2,0.026,NA,10180004001050,390,39004,0,0.0118414002217984,2.81780943566823e-6,23001800203864,1018,no
132,centers,41.3709659359375,-106.329626257812,139355934,NA,NA,4.4160229296359e-4,NA,NA,NA,NA,NA,2005-08-29T05:16:36Z,2,0.011,NA,10180004001053,390,39004,0,0.00441993281865664,1.14672724754573e-6,23001800203865,1018,no
133,centers,41.1549160626953,-106.137014049023,154884272,NA,NA,0.00100559022560636,NA,NA,NA,NA,NA,2012-04-23T17:00:00Z,2,0.0344367,NA,10180002002017,390,39004,0,0.00698844974836241,3.69418311076147e-6,23001800227885,1018,no
134,centers,41.36014786875,-106.28035906875,132226935,Pinchot Lake,1704447,6.6978005881363e-4,NA,NA,NA,NA,NA,2005-02-16T02:54:29Z,2,0.046,NA,10180010001800,390,39004,0,0.010497930190319,4.93110176914625e-6,23001800227040,1018,no
135,centers,40.9577918546875,-106.427727773437,154885235,Threemile Reservoir,169997,7.0365299075531e-4,NA,NA,NA,NA,NA,2007-05-04T03:24:56Z,2,0.028,NA,10180002002034,436,43613,0,0.00692831623502895,2.95930358857891e-6,23001800225561,1018,no
136,centers,40.8959012203125,-106.682617701563,154885440,Seven Lakes,169944,5.8957036749126e-4,NA,NA,NA,NA,NA,2007-05-04T03:36:08Z,2,0.039,NA,10180002002042,390,39004,0,0.01264821749765,4.15096850490028e-6,23001800227875,1018,no
137,centers,41.6294060023437,-105.441215166406,136894530,NA,NA,3.728155764122e-4,NA,NA,NA,NA,NA,2005-07-06T07:38:22Z,2,0.01,2333.9,10180011006296,390,39009,0,0.00493115119719635,1.13213758534567e-6,23001800202949,1018,no
138,centers,42.4857265346924,-106.221456862427,153795678,Bates Creek Reservoir,1585194,0.00458257694235848,NA,NA,NA,NA,NA,2015-03-12T17:00:00Z,2,3.0240539,NA,10180007012640,436,43600,0,0.278907515120925,3.3109334587023e-4,23001800219944,1018,no
139,centers,40.8584183175781,-106.517536719922,128855448,NA,NA,7.899500896061e-4,NA,NA,NA,NA,NA,2004-11-01T09:06:13Z,2,0.025,NA,10180001002160,390,39004,0,0.00618601170577422,2.71514749601035e-6,23001800202882,1018,no
140,centers,41.4901048140625,-106.209063357812,139355189,NA,NA,4.9688953091514e-4,NA,NA,NA,NA,NA,2005-08-29T05:00:33Z,2,0.011,NA,10180004015816,390,39004,0,0.00408303694708948,1.1585214030878e-6,23001800223176,1018,no
141,centers,41.3590674890625,-106.269333507812,132226951,Round Lake,1704452,4.5935987042375e-4,NA,NA,NA,NA,NA,2005-02-16T02:55:25Z,2,0.013,NA,10180010009000,390,39004,0,0.00491886126901688,1.4063688267441e-6,23001800202000,1018,no
142,centers,40.9919240128906,-106.418010923047,154885057,NA,NA,5.7731827268496e-4,NA,NA,NA,NA,NA,2007-05-04T03:35:28Z,2,0.016,NA,10180002002030,390,39004,0,0.00526962783534021,1.75591709456149e-6,23001800219938,1018,no
143,centers,40.5615608925781,-106.340697547266,128867199,NA,NA,6.0017528198539e-4,NA,NA,NA,NA,NA,2004-11-01T09:14:35Z,2,0.019,NA,10180001002294,390,39001,0,0.00572574618397247,1.99288595825889e-6,23001800219521,1018,no
144,centers,40.778306546875,-106.446457028125,128861507,NA,NA,6.4480010191703e-4,NA,NA,NA,NA,NA,2004-11-01T09:09:19Z,2,0.021,NA,10180001002198,390,39001,0,0.00574191068466498,2.28237747290001e-6,23001800226102,1018,no
145,centers,40.7813392914062,-106.128035713281,128858835,NA,NA,4.0913152524333e-4,NA,NA,NA,NA,NA,2004-11-01T09:08:12Z,2,0.01,NA,10180001013068,390,39004,0,0.00541269226173669,1.11254516988956e-6,23001800226106,1018,no
146,centers,42.0974247855469,-105.603217519141,136893456,Sturgeon Reservoir Number 2,1605483,3.8690586198161e-4,NA,NA,NA,NA,NA,2005-07-06T07:16:47Z,2,0.019,NA,10180011005425,390,39004,0,0.00783774368212284,2.06763451802169e-6,23001800229797,1018,no
147,centers,41.6308664410156,-105.380115430078,136894532,NA,NA,6.1415213144341e-4,NA,NA,NA,NA,NA,2005-07-06T07:38:25Z,2,0.035,NA,10180011006297,390,39001,0,0.0117626217482077,3.77389313715628e-6,23001800225712,1018,no
148,centers,41.629379475,-105.392534175,136894535,NA,NA,6.3375790492278e-4,NA,NA,NA,NA,NA,2005-07-06T07:38:27Z,2,0.016,NA,10180011006299,390,39004,0,0.0049651954052028,1.74947657234184e-6,23001800202950,1018,no
149,centers,40.6935764783203,-105.960857056836,132228925,Little Rainbow Lake,177059,7.4272033035339e-4,NA,NA,NA,NA,NA,2005-02-16T04:46:11Z,2,0.022,3303.4,10180010002002,390,39009,0,0.00611873492597499,2.38628930592439e-6,23001800229333,1018,no
150,centers,41.8594802542969,-105.469363601953,{145E6ABD-724D-4505-9E46-8C61ACDA09D8},NA,NA,4.3468958888112e-4,NA,NA,NA,NA,NA,2015-03-18T17:00:00Z,2,0.01321148,NA,10180011016580,390,39011,0,0.00600741716813974,1.43252384619886e-6,23001800230227,1018,no
151,centers,41.8875967472656,-105.225819310547,136894022,Phelps Reservoir,1608860,4.663143929602e-4,NA,NA,NA,NA,NA,2005-07-06T07:27:20Z,2,0.013,NA,10180011005874,390,39004,0,0.00536057067620304,1.45736439548474e-6,23001800229805,1018,no
152,centers,42.5460455121094,-105.267558658984,136457097,NA,NA,3.7907276202348e-4,NA,NA,NA,NA,NA,2005-06-27T14:54:30Z,2,0.012,NA,10180008010860,390,39004,0,0.00743621415532881,1.26846038052246e-6,23001800229831,1018,no
153,centers,41.3455634140625,-106.178589698438,132227083,Hanging Lake,1589281,4.6628374631281e-4,NA,NA,NA,NA,NA,2005-02-16T03:02:52Z,2,0.016,NA,10180010001824,390,39004,0,0.00587886375765412,1.67380045924859e-6,23001800205077,1018,no
154,centers,41.8571106808594,-105.469632499609,136894046,NA,NA,5.2954116379345e-4,NA,NA,NA,NA,NA,2005-07-06T07:27:53Z,2,0.023,NA,10180011001273,390,39001,0,0.00992649646474465,2.52785181435628e-6,23001800224405,1018,no
155,centers,42.5794027283203,-105.576276636914,{C79C2A6A-6D35-4A92-B906-9DE23731DA02},NA,NA,5.8371592703838e-4,NA,NA,NA,NA,NA,2015-03-17T17:00:00Z,2,0.02916988,NA,10180008019764,390,39011,0,0.00969496742598854,3.19865154196634e-6,23001800230212,1018,no
156,centers,42.5807224828125,-105.570919029687,{AEAFEA84-BBCE-4067-AB3A-430B34C60611},NA,NA,5.2949418012638e-4,NA,NA,NA,NA,NA,2015-03-17T17:00:00Z,2,0.02989154,NA,10180008019766,390,39011,0,0.00949278835868192,3.2778681363542e-6,23001800230213,1018,no
157,centers,40.5482376140625,-106.203014767188,128867615,NA,NA,3.5553515009767e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.01018841,2558.4912,10180001014303,390,39010,0,0.00469019743745847,1.08313992998472e-6,23001800205031,1018,no
158,centers,40.4982205180664,-106.295285163965,128867242,Upper House Reservoir,201167,5.6477943254494e-4,NA,NA,NA,NA,NA,2004-11-01T09:15:14Z,2,0.07,NA,10180001002369,390,39004,0,0.0241868411891854,7.45804009240112e-6,23001800205032,1018,no
159,centers,41.0683082244141,-106.156352298633,132228247,Miller Lake,1601471,4.1560711013071e-4,NA,NA,NA,NA,NA,2005-02-16T04:08:02Z,2,0.031,NA,10180010001964,390,39004,0,0.0120580736103762,3.31535694971581e-6,23001800223519,1018,no
160,centers,42.1948606492187,-105.656923941406,136893210,Newell Reservoir,1609030,8.7643242396388e-4,NA,NA,NA,NA,NA,2014-12-04T16:00:00Z,2,0.03637507,NA,10180011001219,390,39004,0,0.00837651630140024,3.96472193193048e-6,23001800223956,1018,no
161,centers,42.0666929570313,-105.427206838281,136893622,NA,NA,4.5411680385496e-4,NA,NA,NA,NA,NA,2005-07-06T07:19:32Z,2,0.015,NA,10180011001241,390,39004,0,0.00606955817766998,1.62035979495714e-6,23001800224395,1018,no
162,centers,41.1806223695313,-106.971993583594,154883673,NA,NA,7.3991212625132e-4,NA,NA,NA,NA,NA,2007-05-04T03:32:01Z,2,0.034,NA,10180002001998,390,39004,0,0.0142487673714365,3.65661089309179e-6,23001800222543,1018,no
163,centers,40.6277147431641,-105.942584670508,132228978,Island Lake,177035,8.8966005413891e-4,NA,NA,NA,NA,NA,2005-02-16T04:49:11Z,2,0.061,3391.8,10180010002019,390,39009,0,0.0135788294747564,6.5179601664309e-6,23001800223528,1018,no
164,centers,41.8630765308594,-105.417268270703,136894042,NA,NA,3.6940915666642e-4,NA,NA,NA,NA,NA,2005-07-06T07:27:49Z,2,0.011,NA,10180011005892,390,39001,0,0.00687463387759616,1.16556687637727e-6,23001800228480,1018,no
165,centers,41.4151664554687,-106.358826536719,139355789,North Banner Lake,1601712,6.9921716985566e-4,NA,NA,NA,NA,NA,2014-11-12T16:00:00Z,2,0.03469693,NA,10180004001019,390,39004,0,0.00820146063136082,3.73675158087021e-6,23001800227182,1018,no
166,centers,40.913903984375,-106.742473509375,154885295,NA,NA,5.3168437500517e-4,NA,NA,NA,NA,NA,2007-05-04T03:36:01Z,2,0.022,NA,10180002002036,390,39004,0,0.00720849542452063,2.33782592608189e-6,23001800219455,1018,no
167,centers,40.7874292800781,-106.59118698945301,128867001,NA,NA,3.3749007223221e-4,NA,NA,NA,NA,NA,2004-11-01T09:13:37Z,2,0.019,NA,10180001013956,390,39004,0,0.010635543938444,2.03638264702478e-6,23001800204617,1018,no
168,centers,41.75119789375,-105.00505295625,136894364,Richard Reservoir Number 1,1609054,0.0010289985167004,NA,NA,NA,NA,NA,2005-07-06T07:34:39Z,2,0.05,NA,10180011001298,390,39004,0,0.0107155504845989,5.45481158081926e-6,23001800220109,1018,no
169,centers,42.4701088320313,-106.317372242969,153795640,NA,NA,3.5367553363532e-4,NA,NA,NA,NA,NA,2007-04-27T02:35:08Z,2,0.011,NA,10180007002907,390,39001,0,0.0067495695559975,1.23913348501287e-6,23001800220321,1018,no
170,centers,41.2821659703125,-106.572952673437,154883435,NA,NA,3.3719486138072e-4,NA,NA,NA,NA,NA,2007-05-04T03:31:26Z,2,0.01,NA,10180002013093,390,39004,0,0.0046219210623291,1.04783707230619e-6,23001800228307,1018,no
171,centers,40.9849812402344,-106.400426841016,154885125,NA,NA,5.0851044456399e-4,NA,NA,NA,NA,NA,2007-05-04T03:35:38Z,2,0.013,NA,10180002013984,390,39004,0,0.00455745592893648,1.3594815402215e-6,23001800220386,1018,no
172,centers,40.7071279097656,-105.971020941797,132228915,Upper Twin Lake,177064,0.00102260330028965,NA,NA,NA,NA,NA,2005-02-16T04:45:38Z,2,0.036,3233.9,10180010001996,390,39009,0,0.00715293161960514,3.79354074376088e-6,23001800204682,1018,no
173,centers,41.4944770914062,-106.364241735156,139354977,NA,NA,3.889947704513e-4,NA,NA,NA,NA,NA,2005-08-29T04:55:21Z,2,0.014,NA,10180004015610,390,39004,0,0.0061185625210515,1.49648079983358e-6,23001800220618,1018,no
174,centers,41.4870240355469,-106.423436161328,139354997,Murky Lake,1601506,0.00118483362245616,NA,NA,NA,NA,NA,2005-08-29T04:55:45Z,2,0.05,NA,10180004015630,390,39004,0,0.00847630861982651,5.42473944537115e-6,23001800220619,1018,no
175,centers,40.5755198613281,-106.406026601172,128856774,NA,NA,9.3478243897386e-4,NA,NA,NA,NA,NA,2004-11-01T09:07:42Z,2,0.036,NA,10180001002284,390,39001,0,0.00774800979849727,3.85712760354478e-6,23001800226554,1018,no
176,centers,40.50573711875,-106.60743598125,128865797,Hidden Lakes,172577,6.9147417742115e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.03712946,2699.004,10180001014230,390,39009,0,0.00926573333280201,3.94479007662538e-6,23001800204622,1018,no
177,centers,41.2306731984375,-107.091503554687,154883460,NA,NA,6.564279810167e-4,NA,NA,NA,NA,NA,2007-05-04T03:31:29Z,2,0.019,NA,10180002001992,390,39004,0,0.00533681405954494,2.04898116032179e-6,23001800221242,1018,no
178,centers,40.6415109609375,-106.425195917187,128867122,NA,NA,2.1580508339719e-4,NA,NA,NA,NA,NA,2004-11-01T09:14:12Z,2,0.015,NA,10180001014036,390,39004,0,0.0110536481612563,1.58861538173602e-6,23001800205035,1018,no
179,centers,40.6994129982422,-106.460441810742,128867064,South Delaney Lake,172404,0.00314006757209478,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.6127891,2473.452,10180001002222,390,39009,0,0.0421136901790518,6.52940102106283e-5,23001800205036,1018,no
180,centers,40.8048398652344,-106.358923583984,128866997,NA,NA,2.7517313054058e-4,NA,NA,NA,NA,NA,2004-11-01T09:13:37Z,2,0.022,NA,10180001013953,390,39001,0,0.0157440629093814,2.39290232142512e-6,23001800205037,1018,no
181,centers,40.8295145482422,-106.435226913477,128866961,NA,NA,5.5604657861758e-4,NA,NA,NA,NA,NA,2004-11-01T09:13:24Z,2,0.038,NA,10180001002181,390,39004,0,0.0131297014178927,4.09771590509716e-6,23001800205038,1018,no
182,centers,41.4247410386719,-106.332013210547,139355750,NA,NA,4.4153396577103e-4,NA,NA,NA,NA,NA,2005-08-29T05:12:47Z,2,0.012,NA,10180004001017,390,39004,0,0.00540715313328647,1.2647126916318e-6,23001800221479,1018,no
183,centers,41.3720258955078,-106.251615857227,132226829,Brooklyn Lake,1609070,0.0014129513553083,NA,NA,NA,NA,NA,2014-11-06T16:00:00Z,2,0.14802957,3208.3,10180010001788,390,39009,0,0.0193513777142343,1.59318114426025e-5,23001800226120,1018,no
184,centers,40.8430662987305,-106.523706152246,128855551,NA,NA,0.00163040031187999,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.20922346,2458.212,10180001002172,390,39009,0,0.0254756973124271,2.23400540395293e-5,23001800226555,1018,no
185,centers,41.4912904875,-106.3450491375,139355011,NA,NA,6.7198027430367e-4,NA,NA,NA,NA,NA,2005-08-29T04:56:02Z,2,0.02,NA,10180004015642,390,39004,0,0.00584393807253633,2.16973806432954e-6,23001800224905,1018,no
186,centers,40.8994020796875,-106.613394248437,154885454,NA,NA,5.9190421048992e-4,NA,NA,NA,NA,NA,2007-05-04T03:36:09Z,2,0.014,NA,10180002014092,390,39004,0,0.00473926772724848,1.52656392414346e-6,23001800227398,1018,no
187,centers,41.1196879648437,-107.006341638281,154884012,NA,NA,5.3882154226276e-4,NA,NA,NA,NA,NA,2008-01-18T00:46:49Z,2,0.012,NA,10180002002054,390,39004,0,0.00429901191314013,1.28386766045001e-6,23001800227403,1018,no
188,centers,40.776810525,-106.583825425,128855387,NA,NA,3.8773509692254e-4,NA,NA,NA,NA,NA,2014-06-09T17:00:00Z,2,0.01104871,2720.34,10180001012681,390,39009,0,0.00523277932796083,1.17857729036462e-6,23001800226113,1018,no
189,centers,40.6570132855469,-106.666481710547,128862325,Upper Slide Lake,172320,7.3593859194424e-4,NA,NA,NA,NA,NA,2014-06-09T17:00:00Z,2,0.0258864,NA,10180001002227,390,39004,0,0.00691735045039482,2.75643681532993e-6,23001800227469,1018,no
190,centers,40.89269269375,-106.64563904375,128857853,NA,NA,3.5469552018543e-4,NA,NA,NA,NA,NA,2014-06-09T17:00:00Z,2,0.01075876,3099.2064,10180001013026,390,39009,0,0.00565295632339404,1.14962182290672e-6,23001800227475,1018,no
191,centers,41.3901208464844,-106.354009783203,139355879,NA,NA,4.9567222214494e-4,NA,NA,NA,NA,NA,2005-08-29T05:15:26Z,2,0.011,NA,10180004001034,390,39004,0,0.0047067539282961,1.15342793420456e-6,23001800218826,1018,no
192,centers,41.4833961777344,-106.369206160547,139355086,NA,NA,4.0735762236795e-4,NA,NA,NA,NA,NA,2014-11-12T16:00:00Z,2,0.01115177,NA,10180004015714,390,39004,0,0.00488916077053969,1.20224915673096e-6,23001800219263,1018,no
193,centers,40.6920662746094,-105.951468456641,132228928,Rawah Lake Number 2,177037,6.3996787377083e-4,NA,NA,NA,NA,NA,2005-02-16T04:46:21Z,2,0.028,3269.9,10180010002003,390,39009,0,0.00807472179411435,2.98355006408159e-6,23001800229774,1018,no
194,centers,40.8534189921875,-106.499616660937,128861466,NA,NA,6.037914446846e-4,NA,NA,NA,NA,NA,2004-11-01T09:09:06Z,2,0.015,NA,10180001002165,390,39001,0,0.00459327432594427,1.56290243959312e-6,23001800204632,1018,no
195,centers,40.8251733039062,-106.490570172656,128861476,NA,NA,4.629229964822e-4,NA,NA,NA,NA,NA,2004-11-01T09:09:10Z,2,0.014,NA,10180001013230,390,39001,0,0.00501556377370156,1.4815642820119e-6,23001800204633,1018,no
196,centers,41.6326762363281,-105.318053473828,136894539,NA,NA,3.7882379307848e-4,NA,NA,NA,NA,NA,2005-07-06T07:38:33Z,2,0.011,NA,10180011006303,390,39004,0,0.0065908239245096,1.18161088522112e-6,23001800225713,1018,no
197,centers,40.3775603289062,-106.538254932031,128864402,NA,NA,4.3623527730006e-4,NA,NA,NA,NA,NA,2004-11-01T09:11:18Z,2,0.01,NA,10180001013582,390,39004,0,0.0042427373791893,1.10658802543558e-6,23001800205046,1018,no
